NAME,S2405_C01_001E,S2405_C01_001M,S2405_C01_002E,S2405_C01_002M,S2405_C01_003E,S2405_C01_003M,S2405_C01_004E,S2405_C01_004M,S2405_C01_005E,S2405_C01_005M,S2405_C01_006E,S2405_C01_006M,S2405_C01_007E,S2405_C01_007M,S2405_C01_008E,S2405_C01_008M,S2405_C01_009E,S2405_C01_009M,S2405_C01_010E,S2405_C01_010M,S2405_C01_011E,S2405_C01_011M,S2405_C01_012E,S2405_C01_012M,S2405_C01_013E,S2405_C01_013M,S2405_C01_014E,S2405_C01_014M
"Chester County, Tennessee",6840,0.06695906432748537,0.01652046783625731,0.009356725146198829,0.05511695906432749,0.018421052631578942,0.15160818713450291,0.036842105263157884,0.0185672514619883,0.01023391812865497,0.12105263157894736,0.031725146198830406,0.07383040935672515,0.026169590643274853,0.012280701754385965,0.008333333333333333,0.03625730994152047,0.020029239766081872,0.058187134502923975,0.024707602339181286,0.2788011695906433,0.04181286549707602,0.08143274853801169,0.026169590643274853,0.058918128654970765,0.02090643274853801,0.037426900584795315,0.01988304093567252
"Claiborne County, Tennessee",11877,0.04403468889450198,0.0385619264123937,0.009177401700766186,0.07400858802727961,0.015071145912267409,0.1853161572787741,0.022817209733097584,0.01616569840868906,0.007325082091437231,0.10179338216721394,0.01936515955207544,0.055737980971625835,0.013050433611181274,0.006567314978529932,0.00522017344447251,0.05194914540708933,0.015323734949903176,0.0506862002189105,0.014902753220510231,0.2784373158204934,0.026606045297634082,0.06634672055232803,0.0166708764839606,0.0363728214195504,0.011450703039488086,0.03805674833712217,0.013555611686452808
"Clay County, Tennessee",2717,0.07839528892160473,0.02245123297754877,0.01950680898049319,0.06882591093117409,0.033860875966139126,0.1792418108207582,0.04490246595509753,0.00736105999263894,0.00736105999263894,0.09679793890320204,0.04343025395656975,0.05336768494663231,0.02208317997791682,0.008097165991902834,0.013249907986750091,0.05668016194331984,0.0360691939639308,0.05520794994479205,0.02686786897313213,0.2881854987118145,0.05447184394552816,0.06551343393448658,0.031284504968715494,0.048582995951417005,0.02355539197644461,0.04968715495031285,0.022819285977180716
"Cocke County, Tennessee",13973,0.0514563801617405,0.006440993344306877,0.003578329635726043,0.052744578830601865,0.012667286910470192,0.18313891075645888,0.024618907893795176,0.01173692120518142,0.006440993344306877,0.12123380805839835,0.02583553996994203,0.06347956773778,0.017032849066055962,0.008945824089315105,0.00500966149001646,0.048307450082301584,0.014456451728333212,0.05961497173119588,0.016388749731625282,0.20375008945824089,0.031203034423531093,0.15007514492235025,0.02311600944679024,0.050740714234595294,0.015744650397194592,0.0397910255492736,0.013239819652186359
"Coffee County, Tennessee",23796,0.023743486300218525,0.019877290300890905,0.008110606824676417,0.06505295007564296,0.012439065389141031,0.2689527651706169,0.019162884518406455,0.01138846865019331,0.005042864346949067,0.12355017650025216,0.01899478904017482,0.04942007060010085,0.01059001512859304,0.008909060346276684,0.003992267608001344,0.04214994116658262,0.00953941838964532,0.060850563119852076,0.009203227433182049,0.1668767860144562,0.01819633551857455,0.09018322407127248,0.016473356866700286,0.047528996469994964,0.01021180030257186,0.04525970751386788,0.00983358547655068
"Crockett County, Tennessee",6085,0.04716516023007395,0.0504519309778143,0.015940838126540673,0.06672144617912901,0.014790468364831553,0.17748562037797866,0.02695152013147083,0.017419884963023827,0.007888249794576828,0.13163516844700082,0.022185702547247332,0.0742810188989318,0.015119145439605587,0.00838126540673788,0.0055875102711585856,0.04716516023007395,0.015776499589153656,0.05866885784716516,0.014790468364831553,0.23566146261298276,0.027773212818405914,0.053081347576006584,0.019063270336894,0.03368940016433854,0.011996713229252259,0.045357436318816766,0.014790468364831553
"Cumberland County, Tennessee",21382,0.032457206996539145,0.03923861191656534,0.01127116266018146,0.06772051258067534,0.013843419698812084,0.14928444486016276,0.019034702085866616,0.028014217566177158,0.009166588719483677,0.12468431390889535,0.019221775325039752,0.06206154709568796,0.01276774857356655,0.02123281264615097,0.006874941539612758,0.040501356280984,0.011224394350388177,0.08020765129548219,0.013516041530259095,0.2029276961930596,0.019549153493592743,0.08123655411093443,0.0146852492750912,0.052567580207651295,0.01159854082873445,0.05032270133757366,0.011084089421008327
"Davidson County, Tennessee",373294,0.006367635161561664,0.0022636313468740463,0.0005572015623074574,0.06051798314465274,0.003035141202376679,0.07376491451777956,0.0037396797162558204,0.02462134403446077,0.0020171768096995933,0.1067710705235016,0.004098646107357739,0.04650222076968824,0.0026547439819552413,0.029925474291041382,0.002027892224359352,0.07256210922222163,0.0037128911796064225,0.1297904600663284,0.004604949450031343,0.24022352354980256,0.005858652965223122,0.12425059068723313,0.004387962303171227,0.04981596275321865,0.002820832909181503,0.03899071509319732,0.0024806184937341607
"Decatur County, Tennessee",4486,0.05840392331698618,0.0403477485510477,0.01827909050378957,0.06977262594739189,0.02095407935800268,0.15827017387427553,0.0376727596968346,0.014266607222469906,0.009585376727596968,0.11680784663397235,0.031654034774855115,0.07958091841283994,0.02541239411502452,0.009362460989745877,0.0057958091841284,0.038341506910387874,0.01538118591172537,0.053276861346411054,0.020731163620151583,0.2311636201515827,0.03566651805617477,0.06999554168524298,0.02385198395006688,0.045474810521622826,0.02340615247436469,0.07333927775300936,0.02920196165849309
"DeKalb County, Tennessee",7931,0.05207413945278023,0.023200100870003786,0.01235657546337158,0.07905686546463246,0.0244609759172866,0.2736098852603707,0.033539276257722864,0.06657420249653259,0.03114361366788551,0.08019165300718699,0.024082713403101752,0.0407262640272349,0.012230487958643298,0.016139200605220026,0.0075652502836968845,0.026352288488210817,0.010717437901903921,0.05900895221283571,0.017778338166687682,0.22506619593998234,0.035556676333375364,0.04866977682511663,0.015634850586306898,0.02433488841255832,0.01323918799646955,0.037069726390114736,0.013995713024839238
"Dickson County, Tennessee",22818,0.030633710228766764,0.007450258567797353,0.0049084056446664906,0.10053466561486546,0.01284073976685073,0.1536944517486195,0.017749145411517224,0.014286966430011394,0.005302831098255763,0.121176264352704,0.01814357086510649,0.05815584187921816,0.012095713910070995,0.013016039968445964,0.005127530896660531,0.056139889560872985,0.012577789464457884,0.0781838899114734,0.014812867034797091,0.22065912875799806,0.022394600753790867,0.08138311859058638,0.017223244806731527,0.05053028310982557,0.013892540976422122,0.04478920150758173,0.010605662196511526
"Dyer County, Tennessee",15976,0.034176264396594894,0.007824236354531798,0.004068602904356535,0.06328242363545318,0.013269904857285929,0.24912368552829245,0.029919879819729593,0.02616424636955433,0.00801201802704056,0.1034677015523285,0.01990485728592889,0.03811967951927892,0.010015022533800702,0.004506760140210316,0.0028167250876314468,0.04437906860290436,0.011329494241362044,0.04412869303955934,0.014396594892338509,0.24242613920881326,0.026414621932899347,0.07968202303455182,0.017463695543314974,0.048885828743114666,0.011830245368052078,0.048009514271407115,0.011517275913870806
"Fayette County, Tennessee",17629,0.030234273072777814,0.01871915593624142,0.00828180838391287,0.09104316750808328,0.013954279879743604,0.1368200124794373,0.015315673038742981,0.03908332860627376,0.008622156673662715,0.12002949685177833,0.01792500992682512,0.0928016336717908,0.016393442622950817,0.00935957796812071,0.0039707300470815145,0.06665154007601112,0.012252538430994385,0.08105961767542118,0.011968914856202849,0.19830960349424245,0.017301038062283742,0.0464008168358954,0.00958647682795394,0.04600374383118725,0.007998184809121334,0.05371830506551704,0.008395257813829486
"Fentress County, Tennessee",6640,0.0658132530120482,0.06927710843373494,0.02033132530120482,0.09984939759036143,0.026656626506024097,0.1328313253012048,0.031927710843373494,0.026054216867469882,0.016114457831325302,0.1203313253012048,0.029216867469879518,0.05135542168674699,0.019126506024096386,0.006325301204819277,0.006024096385542169,0.03524096385542168,0.012801204819277108,0.05060240963855422,0.02048192771084337,0.2712349397590361,0.04939759036144578,0.0677710843373494,0.01942771084337349,0.04231927710843374,0.01897590361445783,0.026807228915662645,0.016114457831325302
"Franklin County, Tennessee",18194,0.032043530834340986,0.019566890183577004,0.0068703968341211384,0.059580081345498526,0.011981972078707269,0.2367813564911509,0.023359349236011868,0.012586567000109926,0.0059909860393536326,0.12575574365175332,0.016763768275255574,0.02962515114873035,0.008574255248983179,0.0069803231834670776,0.005771133340661757,0.0375398483016379,0.0104979663625371,0.07321094866439486,0.013960646366934152,0.24123337363966146,0.021325711773112016,0.06540617786083325,0.013301088270858524,0.04974167307903705,0.010827745410574914,0.0419918654501484,0.010113224139826316
"Gibson County, Tennessee",19867,0.03216388986761967,0.01993255146725726,0.006996526903911008,0.0665425076760457,0.012382342578144662,0.1826143856646701,0.02068757235616852,0.027130417274877937,0.009714602103991544,0.12221271455176927,0.017013137363467056,0.05451250817939296,0.01147631751145115,0.017264810993104143,0.007852217244677103,0.05436150400161071,0.011979664770725323,0.06221372124628781,0.013238032918910757,0.2257512457844667,0.02219761413399104,0.07102229828358585,0.016459455378265462,0.04837167161624805,0.010016610459556048,0.048069663260683536,0.01167765641516082
"Giles County, Tennessee",12294,0.03367496339677892,0.02814380998861233,0.010411582885960632,0.07410118757117293,0.013746543029119896,0.2771270538474052,0.030746705710102486,0.021880592158776642,0.008703432568732716,0.09077598828696926,0.01708150317227916,0.04677078249552627,0.011713030746705709,0.008134049129656745,0.004067024564828371,0.04237839596551163,0.014153245485602732,0.05612493899463153,0.012933138116154222,0.19912152269399708,0.02057914429803156,0.07035952497153082,0.015129331381161544,0.03757930697901416,0.011875711729298844,0.047502846917195383,0.016512119733203188
"Grainger County, Tennessee",9651,0.03989223914620246,0.044140503574759085,0.01574966324733188,0.09864262770697337,0.026422132421510727,0.17386799295409802,0.029945083411045487,0.023520878665423267,0.010879701585327946,0.1162573826546472,0.021034089731634027,0.09667391980105687,0.018547300797844786,0.011086933996477049,0.007978447829240494,0.0277691430939799,0.010050771940731531,0.07698684074189202,0.01865091700341933,0.19065381825717545,0.022070251787379543,0.06465651227852036,0.024246192104445136,0.04652367630297378,0.015127966013884572,0.029219769972023624,0.011605015024349808
"Greene County, Tennessee",28254,0.0275713173355985,0.019324697387980462,0.0057690946414666955,0.04997522474693849,0.010264033411198414,0.2170666100375168,0.01858143979613506,0.010228640192539109,0.005698308204148086,0.13803355277128898,0.01780278898563035,0.05977914631556594,0.010051674099242585,0.009379202944715791,0.004530331988391025,0.032172435761308134,0.00704325051320167,0.05652297019890989,0.012033694344163659,0.24704466624194804,0.022085368443406243,0.07959934876477667,0.013024704466624194,0.04024208961562965,0.00884830466482622,0.040631415020882,0.007963474198343597
"Grundy County, Tennessee",4756,0.06412952060555087,0.06812447434819176,0.028595458368376788,0.07632464255677039,0.022708158116063918,0.26766190075693863,0.03826745164003365,0.0124053826745164,0.007359125315391084,0.08788898233809925,0.023338940285954585,0.054667788057190914,0.01682085786375105,0.006097560975609756,0.004415475189234651,0.0195542472666106,0.007779646761984861,0.027333894028595457,0.009882253994953743,0.2178301093355761,0.042472666105971404,0.05592935239697225,0.013666947014297728,0.06370899915895711,0.026282590412111017,0.042472666105971404,0.015349032800672834
"Hamblen County, Tennessee",26125,0.0308133971291866,0.004555023923444976,0.002602870813397129,0.057071770334928225,0.0110622009569378,0.27345454545454545,0.021358851674641147,0.019904306220095692,0.007578947368421051,0.11552153110047847,0.017569377990430624,0.043368421052631584,0.00922488038277512,0.00723444976076555,0.003598086124401914,0.03701435406698565,0.010641148325358852,0.06001913875598086,0.011330143540669857,0.21546411483253589,0.02109090909090909,0.09929186602870814,0.019138755980861243,0.04042105263157895,0.008382775119617223,0.02667942583732057,0.007004784688995215
"Hamilton County, Tennessee",169798,0.011649136032226528,0.002526531525695238,0.0009717428944981684,0.05550713200391053,0.004841046419863603,0.12860575507367578,0.006066031402018869,0.023186374397813868,0.003197917525530336,0.11840539935688288,0.007332241840304362,0.06819279379026844,0.004717370051472928,0.014010765733400864,0.002332182946795604,0.08520712847030001,0.005759785156480053,0.0986525165196292,0.0046408084900882215,0.22575648711998966,0.008627899032968586,0.0989175373090378,0.005918797630125207,0.0521325339521078,0.004770374209354646,0.02889904474728795,0.0030919092097668995
"Hancock County, Tennessee",2295,0.07930283224400872,0.04531590413943355,0.024400871459694988,0.08671023965141612,0.027886710239651412,0.18649237472766889,0.04749455337690632,0.013071895424836602,0.012200435729847494,0.10065359477124183,0.035294117647058816,0.06100217864923747,0.024400871459694988,0.002178649237472767,0.003485838779956427,0.036601307189542485,0.018300653594771243,0.037472766884531584,0.021350762527233117,0.2797385620915033,0.04967320261437908,0.04531590413943355,0.022657952069716776,0.044880174291939,0.02396514161220044,0.060566448801742924,0.028758169934640518
"Hardeman County, Tennessee",8021,0.057349457673606774,0.019822964717616257,0.009225782321406308,0.049245729958858,0.01583343722727839,0.2306445580351577,0.03902256576486722,0.013215309811744172,0.006607654905872086,0.10996135145243736,0.024809874080538585,0.06969205834683954,0.01832689190873956,0.007106345842164318,0.0038648547562648047,0.024809874080538585,0.009973818725844658,0.04650292980925071,0.01645680089764369,0.2636828325645181,0.0379005111582097,0.02904874703902257,0.01109587333250218,0.04974442089515023,0.019822964717616257,0.08652287744670241,0.02181772846278519
"Hardin County, Tennessee",9760,0.04538934426229508,0.018545081967213117,0.009938524590163934,0.07346311475409836,0.016495901639344262,0.20952868852459014,0.028586065573770487,0.0030737704918032786,0.003278688524590164,0.1235655737704918,0.02735655737704918,0.0709016393442623,0.021926229508196726,0.014856557377049181,0.007581967213114754,0.04672131147540984,0.012192622950819671,0.05901639344262295,0.017110655737704917,0.1953893442622951,0.02868852459016393,0.07540983606557378,0.017930327868852458,0.05522540983606557,0.01680327868852459,0.05430327868852459,0.016495901639344262
"Hawkins County, Tennessee",22014,0.029072408467338967,0.011174707004633416,0.004951394567093668,0.08076678477332606,0.012174071045698192,0.2224039247751431,0.020486962841827928,0.013400563277914057,0.004315435631870628,0.12078677205414735,0.017715998909784682,0.0646861088398292,0.012083219769237758,0.011038430089942763,0.0045425638230217145,0.04174616153356955,0.007676932860906695,0.05623694012900881,0.011810665939856456,0.2266739347687835,0.019215044971381847,0.08680839465794495,0.014263650404288182,0.03061688016716635,0.00917597892250386,0.033660397928590886,0.007994912328518216
"Haywood County, Tennessee",7648,0.04864016736401674,0.028373430962343092,0.012552301255230124,0.03634937238493724,0.010591004184100418,0.23614016736401675,0.030857740585774063,0.013859832635983263,0.008368200836820083,0.12356171548117155,0.02562761506276151,0.06603033472803348,0.01961297071129707,0.006406903765690378,0.003922594142259414,0.03360355648535565,0.010460251046025104,0.04877092050209205,0.01712866108786611,0.22201882845188284,0.03360355648535565,0.08721234309623431,0.024189330543933053,0.04001046025104602,0.0122907949790795,0.057662133891213385,0.016344142259414225
"Henderson County, Tennessee",11310,0.04898320070733864,0.019451812555260836,0.013704686118479222,0.06640141467727674,0.01786030061892131,0.2059239610963749,0.03050397877984085,0.021485411140583555,0.011671087533156498,0.1112290008841733,0.0242263483642794,0.07559681697612733,0.018125552608311227,0.006808134394341291,0.00610079575596817,0.04226348364279399,0.01220159151193634,0.0376657824933687,0.013793103448275862,0.2481874447391689,0.03262599469496021,0.06816976127320955,0.01847922192749779,0.056145004420866486,0.014677276746242262,0.04067197170645447,0.014323607427055704
"Henry County, Tennessee",12437,0.044062072847149636,0.03779046393824877,0.010372276272412962,0.060866768513307065,0.013427675484441586,0.1824394950550776,0.022111441665996618,0.025166840878025246,0.008683766181555037,0.15027739808635526,0.026614135241617758,0.07469647020985769,0.015437806544986731,0.01608104848436118,0.00980943957546032,0.04301680469566616,0.012462812575379914,0.04293639945324435,0.015196590817721315,0.2055157996301359,0.026372919514352337,0.07622416981587199,0.020824957787247727,0.04743909302886548,0.010050655302725735,0.03754924821098336,0.011337139181474632
"Hickman County, Tennessee",9771,0.04718043189028759,0.028349196602190155,0.009824992324224749,0.12199365469245728,0.02435779347047385,0.1777709548664415,0.03653669020571078,0.020161702998669533,0.009006242963872684,0.10336710674444784,0.02435779347047385,0.05772182990482039,0.01719373656739331,0.01105311636475284,0.005424214512332412,0.031521850373554386,0.012281240405280931,0.0670351038788251,0.01791014225770136,0.19015453894176645,0.031521850373554386,0.09016477330877083,0.029782007982806263,0.05301402108279603,0.01831951693787739,0.047692150240507616,0.01617029986695323
"Houston County, Tennessee",2990,0.08528428093645485,0.01806020066889632,0.012374581939799331,0.09230769230769233,0.03043478260869565,0.27959866220735785,0.05351170568561873,0.00903010033444816,0.010702341137123744,0.1531772575250836,0.04080267558528428,0.05518394648829431,0.023411371237458192,0.006354515050167224,0.006020066889632107,0.03612040133779264,0.0294314381270903,0.03110367892976588,0.01471571906354515,0.18896321070234115,0.037123745819398,0.03678929765886288,0.028762541806020062,0.052173913043478265,0.023411371237458192,0.0411371237458194,0.01806020066889632
"Humphreys County, Tennessee",7140,0.05420168067226891,0.01918767507002801,0.009943977591036414,0.08515406162464986,0.02394957983193277,0.23669467787114845,0.04649859943977591,0.017787114845938375,0.01008403361344538,0.12899159663865548,0.031372549019607836,0.06568627450980392,0.014985994397759102,0.0053221288515406156,0.0056022408963585435,0.02815126050420168,0.01134453781512605,0.06106442577030813,0.01862745098039216,0.19439775910364146,0.028571428571428567,0.058403361344537816,0.018067226890756304,0.03823529411764706,0.013865546218487394,0.060924369747899165,0.02689075630252101
"Jackson County, Tennessee",4335,0.05420991926182238,0.035294117647058816,0.016378316032295268,0.11626297577854673,0.035063437139561705,0.1690888119953864,0.029988465974625143,0.0209919261822376,0.013610149942329872,0.11810841983852365,0.033217993079584784,0.06366782006920416,0.020761245674740483,0.015455594002306804,0.011303344867358707,0.031372549019607836,0.01314878892733564,0.049365628604382934,0.02006920415224913,0.2539792387543253,0.04290657439446367,0.056055363321799306,0.01845444059976932,0.0447520184544406,0.018915801614763552,0.02560553633217993,0.012226066897347176
"Jefferson County, Tennessee",22913,0.03129227949199145,0.021559813206476677,0.006284641906341378,0.06559594989743814,0.013223934011259984,0.16837603107406274,0.019464932571029547,0.023130973683062016,0.0060664251734823035,0.13577445118491685,0.015100597913848034,0.06005324488281761,0.009296032819796622,0.011041766682669226,0.004451621350325143,0.04050102561864444,0.00824859250207306,0.07249159865578493,0.01064897656352289,0.2004538908043469,0.02086151966132763,0.11508750490987647,0.015580674726138001,0.045956443940121335,0.009077816086937545,0.039977305459782654,0.0089468860472221
"Johnson County, Tennessee",5810,0.06815834767641997,0.03803786574870912,0.0261617900172117,0.10550774526678143,0.02925989672977625,0.1657487091222031,0.03580034423407917,0.012736660929432014,0.009810671256454387,0.1172117039586919,0.0314974182444062,0.053184165232358006,0.02289156626506024,0.002237521514629948,0.003098106712564544,0.04457831325301205,0.017900172117039585,0.05903614457831325,0.02117039586919105,0.20946643717728056,0.03924268502581756,0.06282271944922548,0.02306368330464716,0.040447504302925985,0.014113597246127369,0.08898450946643717,0.03631669535283994
"Knox County, Tennessee",226894,0.008316658880358228,0.0045968602078503605,0.0009652084233166149,0.0565991167681825,0.0040723862244043466,0.07611043042125397,0.003755057427697515,0.03091752095692261,0.0023755586309025358,0.1373592955300713,0.005804472573095807,0.048564527929341454,0.003512653485768685,0.02432854108085714,0.002265375020934886,0.060843389424136377,0.003653688506527277,0.1292057083924652,0.005328479378035557,0.2522367272823433,0.007404338589826086,0.10241786913713012,0.004469047220287888,0.04333741747247614,0.0029925868467213764,0.03348259539696951,0.0027722196267860764
"Lake County, Tennessee",1991,0.11401305876443997,0.0622802611752888,0.03616273229532898,0.03817177297840281,0.022099447513812157,0.12255148166750375,0.04620793571069815,0.009040683073832243,0.010547463586137621,0.11551983927674535,0.03515821195379206,0.058764439979909586,0.030135610246107482,0.014565544952285285,0.022601707684580613,0.027122049221496736,0.0155700652938222,0.05575087895529885,0.026117528879959814,0.2516323455549975,0.054244098442993466,0.06629834254143646,0.03214465092918132,0.03566047212456052,0.02561526870919136,0.14264188849824208,0.04620793571069815
"Lauderdale County, Tennessee",9376,0.03615614334470989,0.025597269624573375,0.009279010238907849,0.05407423208191126,0.015465017064846416,0.2409343003412969,0.02975682593856655,0.033916382252559725,0.009918941979522184,0.12542662116040956,0.020477815699658702,0.0527943686006826,0.013438566552901023,0.008425767918088738,0.004052901023890785,0.028050341296928332,0.007892491467576791,0.04767491467576792,0.013545221843003413,0.2032849829351536,0.027517064846416386,0.043515358361774746,0.014291808873720138,0.04330204778156997,0.010878839590443688,0.09300341296928327,0.015358361774744029
"Lawrence County, Tennessee",16131,0.030872233587502323,0.02262723947678383,0.0076870621784142345,0.0868514041286963,0.014878184861446903,0.2024672989895233,0.01884570082449941,0.016242018473746202,0.0050833798276610255,0.13501952761763064,0.017357882338354717,0.07680862934721965,0.013080404190688736,0.011220631083007871,0.0045254478953567654,0.036141590725931434,0.008059016799950407,0.04190688735974212,0.010042774781476659,0.2287520922447461,0.020023557126030624,0.05659909491042092,0.011220631083007871,0.03099621846134772,0.006509205876883021,0.054367367181203885,0.012088525199925608
"Lewis County, Tennessee",4941,0.0706334750050597,0.01963165351143493,0.012750455373406194,0.08601497672535924,0.03319166160696215,0.2475207447885044,0.0649666059502125,0.035620319773325235,0.022262699858328273,0.0961343857518721,0.032786885245901634,0.02610807528840316,0.016393442622950817,0.011738514470754908,0.01092896174863388,0.0730621331714228,0.034810767051204214,0.03541793159279498,0.0216555353167375,0.2568306010928962,0.05484719692369966,0.042703906091884236,0.01700060716454159,0.043918235175065774,0.0244889698441611,0.025298522566282133,0.014571948998178506
"Lincoln County, Tennessee",14678,0.030589998637416543,0.023708952173320617,0.009061179997274831,0.0747377026842894,0.013762092928191852,0.2373620384248535,0.02350456465458509,0.01859926420493255,0.00803924240359722,0.1274015533451424,0.01839487668619703,0.05116500885679248,0.014920288867693147,0.012399509469955034,0.00558659217877095,0.052663850660852975,0.014102738792751056,0.06274696825180542,0.013830222101103693,0.16126175228232728,0.0208475269110233,0.0743970568197302,0.01887178089657992,0.04694100013625835,0.01444338465731026,0.05661534268973975,0.011513830222101104
"Loudon County, Tennessee",20653,0.032924998789522104,0.02193385948772576,0.008328087929114414,0.07747058538711084,0.018738197840507436,0.17823076550622186,0.020578124243451314,0.0206749624751852,0.0071660291483077515,0.1256476056747204,0.01786665375490244,0.06623735050597976,0.01292790393647412,0.01055536725899385,0.005858713019900257,0.04367404251198373,0.010458529027259965,0.108604076889556,0.013799448022079115,0.18520311819106186,0.024112719701738245,0.08381348956568054,0.01612356558369244,0.04822543940347649,0.013654190674478284,0.02972933714230378,0.008473345276715245
"McMinn County, Tennessee",21141,0.035097677498699215,0.015372971950238871,0.006291093136559293,0.06262712265266544,0.012865994986046072,0.25836053166832224,0.023981836242372642,0.012676789177427749,0.007379026536114659,0.1337685066931555,0.0198193084527695,0.05482238304715955,0.011778061586490706,0.00908187881367958,0.0050612553805401824,0.034104347003453016,0.0082777541270517,0.05761316872427984,0.012392980464500259,0.192658814625609,0.02123835201740694,0.10023177711555743,0.015514876306702615,0.038503382053829055,0.009744099143843716,0.03017832647462277,0.00865616574428835
"McNairy County, Tennessee",9278,0.049902996335417116,0.025436516490622983,0.010885966803190344,0.05615434360853632,0.016059495580944168,0.2263418840267299,0.032442336710497954,0.024789825393403752,0.010347057555507652,0.11349428756197455,0.01886182366889416,0.045483940504419056,0.011748221599482649,0.003987928432851908,0.0031256736365596035,0.03502910109937486,0.009808148307824964,0.05151972407846519,0.014981677085578791,0.2436947618021125,0.031580081914205645,0.0838542789394266,0.020478551411942228,0.04904074153912481,0.012826040094848027,0.041172666522957535,0.01325716749299418
"Macon County, Tennessee",10215,0.0521781693587861,0.033773861967694566,0.0136074400391581,0.08095937347038669,0.02016642192853647,0.20695056289769947,0.03181595692608909,0.026040137053352917,0.012726382770435632,0.1443954968184043,0.026823299069995102,0.06235927557513461,0.020851688693098384,0.01693587860988742,0.01027900146842878,0.04405286343612335,0.019285364659814,0.051786588350465006,0.01830641213901126,0.19951052373959866,0.0359275575134606,0.04375917767988253,0.01566324033284386,0.061380323054331866,0.022515907978463045,0.02809593734703867,0.01448849730788057
"Madison County, Tennessee",43519,0.023529952434568808,0.006778648406443163,0.0034467703761575405,0.0484845699579494,0.007536937889197822,0.12872538431489694,0.012431351823341529,0.02582779935200717,0.006296100553781107,0.12396884119579955,0.011719019278935636,0.04503779958179186,0.007169282382407684,0.009421172361497277,0.0036765550679013774,0.040212321055171314,0.0068246053447919295,0.07649532388152301,0.010501160412693306,0.2913210321928353,0.018543624623727568,0.1031273696546336,0.01300581355270112,0.056527034168983664,0.009030538385532756,0.04407270387646775,0.008042464211034259
"Marion County, Tennessee",12401,0.034513345697927585,0.017337311507136518,0.008225143133618256,0.08475122973953714,0.016208370292718332,0.22272397387307474,0.03233610192726393,0.011692605435045559,0.004918958148536408,0.1189420208047738,0.020724135150391097,0.0685428594468188,0.016772840899927425,0.007338117893718249,0.004515764857672768,0.049028304169018634,0.012257076042254657,0.07184904443190065,0.021530521732118377,0.2121603096524474,0.0276590597532457,0.06523667446173696,0.015079429078300137,0.04120635432626401,0.011128134827836466,0.029191194258527536,0.010644302878800095
"Marshall County, Tennessee",14297,0.031754913618241586,0.013289501293977758,0.0070644191089039654,0.07637966006854585,0.016856683220255998,0.2615933412604043,0.02497027348394768,0.01440861719241799,0.005455690004896132,0.1103728054836679,0.02035392040288172,0.04798209414562496,0.01286983283206267,0.008533258725606771,0.0048261873120235025,0.05966286633559487,0.015247954116248163,0.0905784430300063,0.02077358886479681,0.1810169965727076,0.020493809890186752,0.06546828005875359,0.013849059243197874,0.0318248583618941,0.008393369238301742,0.03888927747079807,0.010491711547877177
"Maury County, Tennessee",42042,0.022525093953665386,0.006208077636649065,0.002568859711716855,0.07076257076257078,0.010703582132153559,0.13781456638599496,0.014889872032729175,0.021763950335378902,0.00585129156557728,0.13850435279006704,0.014176299890585603,0.048427762713477006,0.006636220921935208,0.01645973074544503,0.005209076637648065,0.06336520622234908,0.008301222586936873,0.0959040959040959,0.010251653108795966,0.2361685933114505,0.0181723038865896,0.07285571571285858,0.010560867703724849,0.048998620427191865,0.006374577803149231,0.042766757052471335,0.008467722753437039
"Meigs County, Tennessee",4480,0.06741071428571427,0.024553571428571428,0.014285714285714284,0.07700892857142858,0.024553571428571428,0.2796875,0.0390625,0.013839285714285714,0.0071428571428571435,0.09933035714285714,0.029017857142857144,0.0921875,0.019866071428571427,0.006473214285714286,0.005580357142857143,0.03125,0.011383928571428573,0.04888392857142857,0.018303571428571433,0.15647321428571428,0.029464285714285717,0.08236607142857143,0.029017857142857144,0.050669642857142864,0.017410714285714286,0.037276785714285714,0.018526785714285714
"Monroe County, Tennessee",17042,0.036732777842976176,0.01437624691937566,0.006337284356296209,0.07739701912921018,0.01672338927355944,0.26540312169933106,0.02716817274967727,0.012909282948010798,0.007276141297969722,0.12821265109728905,0.022180495247036733,0.05967609435512264,0.013906818448538905,0.015901889449595117,0.008097641121934045,0.033974885576810235,0.010034033564135665,0.0718812345968783,0.01648867503814106,0.20173688534209602,0.024997066072057268,0.06384227203379884,0.018072996127215114,0.021769745335054567,0.008097641121934045,0.03291867151742753,0.010914211946954584
"Montgomery County, Tennessee",80066,0.022693777633452403,0.00512077536032773,0.0016236604801039142,0.06652012090025729,0.007144106112457223,0.12209926810381436,0.009716983488621886,0.019608822721254963,0.0035720530562286116,0.12292358803986712,0.011440561536732195,0.05655334349161941,0.006681987360427647,0.015224939424974398,0.0036719706242350062,0.05174481053131167,0.0061074613443908785,0.09053780630979442,0.007905977568505983,0.2198935877900732,0.012801938400819323,0.1004171558464267,0.01079109734469063,0.04204031673869058,0.005557914720355706,0.08731546474158819,0.007843529088501984
